1	alternate history
6034	evil children
6035	transgender
6036	fairy tell retelling
6037	asian mythology
6038	nazis
6039	revenants
6040	memoir
6041	parenting
6042	weird fiction
6043	literotica
6044	historical horror
6045	humorous horror
6046	incubus
6047	cannabilism
6048	greek mythology
6049	fairy tale retelling
6050	Lammy award finalist
6051	psychic abilities
6052	metaphysical
6053	Regency with magic
6054	alternate WWI with m
6055	ipulpfiction
6057	apes
6058	honorable mention da
6059	Ray Bradbury
6060	fae
6121	Queen Elizabeth I
6062	surrealism
6568	computer simulation
6730	Southern gothic
6066	body swap
6067	guardian angels
6551	comet-caused disaste
6069	Norma K. Hemming Awa
6070	picture book
6320	druids
6072	one religion
6073	fantasy, near future
6074	politics, chocolate
6075	christian sf
6076	fable
6077	lycans
6078	recursive sf
6079	Tim Hartwell Series
6080	Galon
6081	Wales
6082	Welsh Mythology 
6083	Tenby
6084	Pembrokeshire
6085	High-Fantasy
6086	Buckingham Palace
6087	Royal Wedding
6088	Tim Hartwell
6089	Cymru
6090	Brutus
6091	Troy
6092	Hector of Troy
6093	Goddess Diana
6094	Troia Nova
6095	Shield of Aeneas
6096	Tiberius Claudius Ca
6097	Livia
6098	Mausoleum of Augustu
6099	The Aeneid
6100	Underworld
6101	Snowdon
6102	Welsh
6103	Temple of Diana
6104	Royal Coat of Arms
6105	Heraldic Arms
6107	quantum computing
6108	sf art book
6110	Amish
6394	video game tie-in
6112	picture books for ol
6113	future Australia
6115	juvenile fantastic f
6120	William Shakespeare
6117	author portrait
6267	anthropomorphic
6119	juvenile urban fanta
6239	obituary
6240	Terry Carr
6241	J. G. Ballard
6242	girls
6243	nepal
6244	mountaineering
6245	mountain climbing
6246	himalayas
6247	wormhole
6248	meta sf
6249	esotericism
6250	costs of ftl travel
6251	craft book
6252	memory
6253	sexual identity
6254	beat generation
6255	reality transformed
6256	on czech sf
6258	titanic
6259	ancient rome
6260	macabre
6261	weird menace
6274	Venice
6275	dolls
6276	sharks
6277	brewing
6278	men
6279	Russian folklore
6280	sub-terranean
6281	value of humanity
6282	teen gothic
6283	teen fantastic ficti
6284	teen ghost
6288	history of sf
6287	platypus
6289	brainwashing
6290	young adult thriller
6291	spirituality
6299	teen time travel
6300	juvenile fantastic
6293	multiple personaliti
6294	armageddon
6296	vonnegut
6297	kurt vonnegut
6298	secondary literature
6301	Harry Harrison
6302	fountain of youth
6303	ABC Fiction Award wi
6304	teen supernatural th
6305	gestalt
6306	rock music
6307	contemporary
6308	rebirth
6309	juvenile alternate h
6562	teen speculative fic
6311	read by dgeiser13
6312	selkie
6313	1984
6314	George Orwell
6315	young adult steampun
6316	young adult alternat
6317	last human on earth
6318	historical China
6321	British Fantasy Awar
6322	comets
6323	teen fantastical
6324	on cyberpunk
6325	OpenLibrary
6327	poltergeist
6404	healers
6330	magicians
6332	leprechauns
6333	Marion Zimmer Bradle
6335	giant robots
6336	romantic suspense
6337	haiti
6338	non-fiction ghosts
6339	sea horror
6341	Philippines
6342	action
6343	Vatican City
6344	Brazil
6345	Turkey
6346	Yellow Peril
6347	Afghanistan
6348	Iraq
6349	rampaging robots
6350	to read by dgeiser13
6351	astronomy
6352	arms race
6353	Cantrip
6354	mice
6356	Harry Potter
6357	Ronald M. Hahn
6358	starshipsofa
6359	pulp
6360	A-to-Z of writers
6435	Horror: Another 100 
6362	The 5-Parsec Shelf
6363	Fantasy: The 100 Bes
6364	Horror: 100 Best Boo
6366	rabbits
6367	hamsters
6368	birds
6369	horses
6371	dystopian
6374	Japanese mythologica
6373	Japanese folklore el
6376	New Zealand Maori my
6377	dance
6378	tarot
6381	bards
6380	China
6382	weredragons
6383	social fiction
6439	philosophical quest
6385	animals
6388	post holocaust
6387	tsunamis
6389	Abebooks: 50 Essenti
6390	SF: The 100 Best Nov
6391	interstitial
6392	doppelgangers
6395	psy powers
6397	labyrinths
6398	solipsism
6399	swarm intelligence
6400	friendship
6401	Merlin
6402	young adult urban fa
6403	juvenile tall storie
6405	superweapons
6406	medieval manuscripts
6407	ghost story
6409	looking backward
6411	Samuel R. Delany
6412	Strugatskys
6413	Society for Creative
6414	empath
6415	supervillains
6416	supervillain
6417	tie-in
6418	nobel prize
6420	The Seven-League She
6421	puppets
6422	cryopreservation
6423	tattoos
6424	enhanced intelligenc
6425	illuminati
6427	end of the world
6428	supernatural mystery
6429	cooking
6430	squirrels
6431	mirrors
6432	neglected novel
6434	Book with list
6436	Modern Fantasy: The 
6437	99 Novels: The Best 
6440	South Africa
6441	alien invastion
6442	rats
6443	bats
6444	werecat
6445	sea
6446	World War I
6447	intelligent building
6448	curse
6449	young-adult mystery
6450	art book
6451	memory loss
6452	halloween
6453	supernatural suspens
6454	metaphysical romance
6458	Lester del Rey
6459	madness
6460	erotic romance
6461	time accelerated
6462	evolutionary step
6466	unz
6467	Jules Verne
6469	E. T. A. Hoffmann
6470	Fouqué
6471	Mary W. Shelley
6472	Wolfgang Jeschke
6473	paleolithic
6474	power by chance
6475	stimulants
6476	marriage
6478	Jack Vance
6480	lincoln
6484	aiens
6483	flat earth
6486	Croatia
6487	Israel
6488	Malaysia
7355	Oz
6492	Finland
6494	Harlan Ellison
6495	Kabbalah
6496	airships
6497	Laos
6498	Sudan
6499	fallen angels
6500	money
6501	Romania
6502	Robert Sheckley
6503	splatterpunk
6504	clown
6505	feng shui
6506	kidnapping
6507	worldcon
6508	Rapunzel
6509	bizarre
6510	Christian
6511	alien
6512	interdimensional
6513	good vs evil
6514	feudalism
6515	transwarp
6516	swordplay
6517	piloting
6518	warlocks
6638	subterranean civiliz
6521	airship
6523	horror films
6524	Brian W. Aldiss
6525	Helliconia
6526	stigmata
6527	young-adult alternat
6528	sports
6529	magnetic levitation
6569	humanity in danger
6570	time scoop
6571	Greek Tragedy
6572	Purposely Obvious
6573	Review of English Ur
6574	Commissioned by Maga
6578	memory replaced
6576	Mostly Serious
6577	Occasionally Funny
6579	computer in control
6580	changeling
6581	population ageing
6582	biology
6583	botany
6584	l
6585	medicine
6588	harpies
6591	hibernation
6590	reanimation
6592	sylphs
6593	science fiction anth
6594	best science fiction
6595	classic science fict
6596	scifi anthology
6597	classic scifi anthol
6598	monkeys
6599	identity
6600	antarctica
6601	everyday life
6602	rugby
6603	killer plants
6604	hellhounds
6605	prophecy
6606	human robot
6607	strange physics
6608	love
6609	high gravity
6611	modern fairy tales
6612	ley lines
6613	time stop
6623	deadly music
6624	underwater war
6625	nuclear winter
6626	sonnets
6627	con report
6628	on russian sf
6629	russian SF
6630	robotics
6634	celtic mythology
6633	planetary romance
6635	printsf
6636	cosmic horror
6637	supernatual horror
6639	manipulation in time
6640	young-adult thriller
6641	mobsters
6642	fairy dust
6643	strange vegetation
6644	bibliophily
6645	aesir
6646	immortals
6647	Carthage
6648	apocalyptic thriller
6649	bees
6650	what human is
6651	space lawyer
6652	space doctor
6653	gay sf
6654	scientist
6655	jedi
6656	star wars
6657	sword fighting
6658	lightsaber
6659	spells
6660	contact
6661	ethics
6662	food
6663	Fritz Leiber
6664	William Voltz
6665	cyborgs
6666	penny dreadful
6669	Mesopotamian history
6671	haunting
6672	disowned by its auth
6673	ubiquity
6674	orbital habitats
6675	guilt
6676	fetishism
6678	Alternate World
6679	time war
6680	ghost short stories
6681	paranormal stories
6682	paranormal short sto
6683	ghost stories anthol
6684	horror short stories
6685	classic horror
6686	horror stories antho
6687	award winning horror
6688	Anthology Finalist N
6689	assassins
6690	kafkaesque
6691	Frank Herbert
6692	Jack Williamson
6693	altered body
6694	timeslip
6695	Childrens SF
6696	geometric world
6697	jaguars
6698	death as a person
6700	WolfSinger
6701	post apocalyptic
6702	environmental issues
6703	Joy V. Smith
6704	racoons
6705	metaphorical
6706	thrillers
6707	giant sharks
6708	nymphs
6709	rescue mission
6710	pac-man
6711	My Grimmest Nightmar
6712	devolution
6717	christopher frame
6718	Saturn moon
6719	alien life
6720	last man on Earth
6723	bears
6724	surveillance
6725	sidhe
6743	education
6744	christian science fi
6746	children's fantasy
6747	creation
6748	children's perspecti
6749	slow time
6751	regeneration
6752	gender wars
6753	diversity
6754	economy
6755	prison camp
6756	privatization
6757	teen steampunk
6758	middle grades
6759	middle grades fantas
6760	Rosicrucians
6762	young adult ghost st
6763	1990 Best Anthology
6764	1996 Best Anthology
6765	2002 Best Anthology
6766	2001 Best Anthology
6777	1985 Best Anthology
6778	1988 Best Anthology
6769	1977 Best Anthology
6770	1978 Best Anthology
6771	1979 Best Anthology
6772	1980 Best Anthology
6773	1981 Best Anthology
6774	1987 Best Anthology
6775	1986 Best Anthology
6776	1984 Best Anthology
6779	1983 Best Anthology
6780	1982 Best Anthology
6781	1976 Best Anthology
6782	1975 Best Anthology
6783	1989 Best Anthology
6784	1974 Best Anthology
6785	1973 Best Anthology
6786	1972 Best Anthology
6787	2003 Best Anthology
6788	2004 Best Anthology
6789	2005 Best Anthology
6790	2006 Best Anthology
6791	1997 Best Anthology
6792	1998 Best Anthology
6793	2007 Best Anthology
6794	2008 Best Anthology
6797	1965 Best Anthology
6796	1971 Best Anthology
6798	1966 Best Anthology
6799	1967 Best Anthology
6800	1968 Best Anthology
6801	1969 Best Anthology
6802	1970 Best Anthology
6804	2009 Best Anthology
6805	2013 Best Anthology
6806	2012 Best Anthology
6807	2011 Best Anthology
6808	2010 Best Anthology
6809	2000 Best Anthology
6810	1999 Best Anthology
6811	1964 Best Anthology
6812	1963 Best Anthology
6813	1962 Best Anthology
6814	1961 Best Anthology
6815	1960 Best Anthology
6816	1959 Best Anthology
6817	1958 Best Anthology
6818	1957 Best Anthology
6819	1956 Best Anthology
6820	2014 Best Anthology
6821	1995 Best Anthology
6822	1994 Best Anthology
6823	1993 Best Anthology
6824	1992 Best Anthology
6825	1991 Best Anthology
6826	1954 Best Anthology
6827	1953 Best Anthology
6828	1952 Best Anthology
6829	1955 Best Anthology
6830	1951 Best Anthology
6831	1950 Best Anthology
6832	1949 Best Anthology
6835	1922 Best Anthology
6837	orcs
6840	Ouija board
6841	military horror
6842	1930's
6843	matter transformatio
6844	science as metaphor
6845	Napoleon
6846	quiz book
6847	middle grades myster
6848	John Dee
6849	middle grades urban 
6850	boggart
6851	forensic investigati
6852	juvenile non-fiction
6853	Hallowe'en
6855	history of the futur
6857	middle grades scienc
6858	young adult contempo
6859	teen contemporary fa
6860	library
6861	noveliztion
6863	Bussard ramjets
6864	Known Space
6865	megastructures
6866	memory RNA
6867	journal
6868	murder mystery
6869	alien medical
6870	homosexuality
6991	tongue in cheek
6872	psychopath
6873	disease
6874	Dickensian London
6875	parallel earths
6878	spiders
6879	The Art
6880	social networks
6882	Earth lost
6883	space emergency
6885	giants
6886	African
6887	Harry Mulisch
6888	Bram Stoker
6889	psychopathy
6890	death
6891	pact with the devil
6892	flash mobs
6893	alien encounter
6894	Dyson spheres
6895	blackmail
6896	black hole
6897	power grid
6898	exoplanet
6899	psycholoogy
6900	literature
6901	body snatchers
6902	uncanny
6903	eerie
6904	new england
6905	hereditary madness
6906	realism
6907	psychological
6909	middle passage
6910	jinn
6911	Africans
6912	female circumcision
6913	Ahosi
6917	animal gods
6915	duppy
6916	Caribbean
6918	African-Americans
6919	crack
6920	Adam, Eve, serpent
6921	Anansi
6922	Spiderman
6923	Magical Negro
6924	Texas
6925	Harlem
6928	soucouyant
6927	housing projects
6929	Manhattan
6930	genius
6988	future holidays
6932	Chicago
6933	oni
6934	slavery reparations
6935	interspecies sex
6936	rebellion
6937	writing
6938	minorities
6939	author
6942	Chrysler building
6941	minority characters
6943	TV novelization
6944	Reptilian aliens
6945	timequake
6946	eye in the sky
6947	on reading
6948	Jane Austen
6949	Catholicism
6950	chinese culture
6951	alcohol
6952	Urs Widmer
6953	H. R. Giger
6955	sadism
6956	Canada
6960	Alberta
6958	corporate espionage
6959	from video game
6961	hindu mythology
6962	aliem invasion
6963	mexico
6964	Michael Whelan
6965	Kate Wilhelm
6966	middle grades sf
6967	middle grades histor
6968	ancient Ireland
6969	nursery rhymes
6970	middle grades contem
6972	middle grades horror
6973	invisibiity
6974	Paul Lehr
6975	Dean Ellis
6976	Chris Foss
6977	John Berkey
6978	Hal Clement
6979	Finnish author
6980	John Varley
6981	list NPR Top100 (201
6982	Sword & Sorcery
6983	lies
6984	truth
6985	social engineering
6986	wormholes
6987	female soldier
6990	lonely alien
6992	old age
6993	police
6994	oil
6995	energy
6996	sociological genetic
6997	cows
7002	recursive fantasy
7000	futurology
7003	World War III
7006	poltergeists
7007	responsibility
7008	giant microbes
7009	megastarship
7010	Tokyo
7011	Theodore Sturgeon
7012	Victorian mystery
7013	Germanic mythology
7014	giant
7015	monster
7017	titans
7018	steampunk romance
7019	Arabian Nights inspi
7020	gothic poetry
7021	crows
7022	writer's guide
7023	hawaii
7024	football
7025	Michael Ende
7026	Robert Silverberg
7027	Damon Knight
7028	artist portrait
7029	Basques
7031	Tipler cylinder
7032	Einstein
7033	Hitler
7034	Stalin
7035	Mussolini
7036	Bob Dylan
7048	LGBT
7038	Hispanic
7039	Maya
7041	weird western
7042	griffins
7043	end of mankind
7044	intelligent flies
7045	Doctor Who
7046	tongue-in-cheek
7047	crypted history
7049	genies
7050	roman mythology
7051	lizards
7052	academia
7053	sorcery
7055	Tasmanian tigers
7056	Barsoom
7059	Changelings
7058	cosmogony
7060	Phantastik-Preis der
7061	middle grade fantasy
7062	Easter Island
7063	contemporary sf
7064	surveillance state
7065	contemorary fantasy
7066	transcendent awarene
7067	decayed metropolis
7068	New Mexico
7069	teen con
7070	William Gibson
7071	John Park
7072	Allyn Cadogan
7073	machines
7074	prognostication
7075	stylized
7076	hunting
7077	ironic
7078	automobiles
7079	blood sport
7080	humanoid robots
7081	mercenaries
7082	nonhuman point of vi
7083	personal copy
7084	volcano
7086	juvenile planetary a
7131	life cycle
7093	split personality
7094	biopunk
7095	djinn's
7096	old races
7097	shapeshifters
7098	space movement
7099	norlonto
7100	political science-fi
7101	military
7102	evolving program
7103	spacetime
7104	revelation space
7110	antikythera mechanis
7106	melding plague
7107	volition box
7108	lighthugger
7109	yellowstone
7111	alternate timelines
7112	alien world
7113	report
7114	games
7115	sound mirrors
7116	secret music
7117	knights
7118	Franson link
7119	causality
7120	lobots
7121	Flux Swimmer
7122	radio telescope
7123	parole evaluation
7124	prison train
7125	Benevolence
7126	Winged Man
7127	Skydrift
7128	bracelet
7129	branes
7130	quickening
7132	far futire
7133	future earth
7134	alien slaves
7135	feudal future
7136	behavior change
7137	moonshine
7138	puppeteer
7139	delusions of grandeu
7140	mutandis
7141	jealousy
7145	pseudo-religion
7146	Nixon
7147	malley mile
7148	smart matter
7149	gangster sf
7150	stranded
7151	spirits
7152	fusion
7153	atmospheric
7154	first person
7155	tinkers
7156	magic ring
7158	Crucible
7159	MH
7160	the Mechanism
7161	The owl boy and the 
7162	telepath
7163	Com`yn
7164	Darkover
7165	skipship
7170	Chiku
7167	the Sickening
7168	Tottori
7169	the Caprice
7172	samurais
7173	fanfic
7174	artilect
7175	Tantors
7180	mental abillities
7179	exiles
7182	Mandala
7183	clifford
7184	Risen
7185	watchkeepers
7186	eugenic slave
7187	godplague
7188	dragon
7189	network
7190	the Brain
7191	secret door
7192	the Magician
7193	sailship
7194	sailingship
7195	tracking
7197	minds copying
7199	prisoncamp
7200	tetra
7201	nurse
7202	handicapt children
7203	creditcards
7204	pilot
7205	star wars universe
7206	owls
7207	toys
7208	gel
7211	dwarfcraft
7210	deep sea trough
7212	sea goddess
7213	husbands
7214	darkship
7215	2015 Best Anthology
7216	Tuoni
7217	death house
7218	halo
7219	Oranen
7220	lovegety
7226	project
7222	possessed typewriter
7223	posessed typewriter
7224	alcubierre drive
7225	educator
7227	beauty
7228	Imhotep Austin
7229	microfiction
7231	foxes
7232	carnival
7233	Possible
7234	HathiTrust Digital L
7235	guilt trip
7236	leopards
7237	trivia
7238	Million Writers Awar
7240	Theodore Sturgeon Me
7241	WSFA Small Press Awa
7242	Parsec Award - final
7243	Parsec Award - winne
7244	garbage
7245	Saturn's rings
7246	near space
7248	deepsea
7249	refuge
7250	through the looking 
7252	jurisdiction
7253	involuntary teleport
7254	alien point of view
7255	artificial universes
7256	parallel universes
7257	postapocalyptic
7258	social satire
7259	alien uprising
7260	mutant revolt
7261	cybernetics
7262	hallucinatory
7263	social experimentati
7264	global disaster
7265	solar system travel
7266	ghouls
7267	humanoid aliens
7268	family structure
7269	future society
7270	insect fear
7271	African killer bees
7272	biological warfare
7273	Nostradamus
7274	gypsies
7275	1950s
7276	alien symbiont
7277	fan publishing
7278	remote viewing
7279	Baron Munchausen
7280	corporate memos
7281	computerized emotion
7282	show business
7286	exobiology
7284	snake people
7285	Amazon jungle
7287	multiple personality
7291	labor relations
7289	government regulatio
7290	huntsman in the wood
7292	bible
7293	sea voyage
7294	princess
7295	retold classics
7298	lunar mission
7299	amateur space explor
7300	David Bowie
7301	snakes
7302	cliamate change
7303	haunted room
7304	author protagonist
7305	torture
7306	banana republic
7307	marital strife
7308	pets
7309	serial murderer
7310	luck
7311	john dillinger
7312	the depression
7313	cops and robbers
7314	Dark Tower world
7315	magical painting
7316	marital discord
7317	homicidal maniac
7318	deja vu
7319	jim morrison
7320	nuclear disaster
7321	foretelling
7322	Chinese mythology
7323	Lucius Shepard
7324	Greg Egan
7325	Carter Scholz
7326	David I. Masson
7327	re-mastered
7329	aztecs
7330	19th century
7331	mayans
7332	korea
7333	bisexual erotica
7335	15th century
7336	21st century
7337	arthurian
7338	social media
7339	historical thriller
7340	ambiguous utopia
7341	Karel Thole
7343	moving worlds
7345	merfolk
7346	Cedar Hill
7347	sleeve
7348	envoy
7349	on writing
7350	conceptual breakthro
7352	David H. Keller
7353	religious sf
7354	Oliver Scholl
7356	submarine
7357	gamebook
7358	ancient Greece
7359	choose your own adve
7360	17th century
7361	16th century
7362	conquistadors
7363	18th century
7364	French revolution
7365	expressionism
7366	Dream Archipelago co
7367	Borneo
7368	France
7369	Cambodia
7370	Alfred Leman
7372	Gollancz SF Masterwo
7373	gothic horror
7374	Greenland
7376	Sri Lanka
7379	Pacific
7380	computing
7381	Samoa
7382	Australia
7383	cosy catastrophe
7385	Spain
7386	Madagascar
7387	kaiju
7388	sf romance
7389	George Griffith
7390	Alfred Jarry
7391	Allegorical of the V
7392	Allegorical of the F
7393	rape
7394	post World War II
7395	Bradbury
7396	black humor
7397	Thomas Franke
7398	asimov's laws
7399	extrasolar colonies
7400	ancient enemy
7401	amoeboid monster
7402	Peckhamian mimicry
7403	recursive sf (NESFA 
7404	Kurt Mahr
7407	rays
7406	biological science f
7408	Poland
7409	free verse
7410	comet impact
7411	computer virus
7412	publishing
7413	criminal justice
7414	animism
7415	translated from Fren
7416	patriarchical oppres
7417	Imperial China
7418	alien society
7419	poems
7420	universal ecology
7421	spectator combat
7422	prostitution
7423	psychological myster
7424	farming
7425	Tudor England
7426	inspired by Alice in
7427	supernova
7428	Rainer Castor
7429	Forrest J. Ackerman
7430	alternate personalit
7431	psychopomp
7432	nom de plume
7433	alternate London
7434	Irish Stories
7452	Allegorical of the C
7436	chess
7438	pandas
7440	killer robots
7441	Beauty & the Beast r
7443	virtuality
7444	FTL travel
7445	self-replicating nan
7446	interstellar conflic
7447	virtual war
7448	avatars
7449	Cuba
7453	Klondike gold rush
7454	Japanese mythology
7455	Samurai period
7456	teller of tales
7457	ecological catastrop
7458	reality adventure sh
7459	non-violence
7460	Herbert W. Franke
7461	ahimsa anthology
7462	Guatemala
7463	Puerto Rico
7464	Central America
7465	banned books
7466	Kazakhstan
7467	South Korea
7468	Canadian
7469	telecommunications s
7470	calculating machines
7471	psychic vampire
7472	alien sex
7473	Tycho Brahe
7474	heliocentric theory
7475	merchandising
7476	interstellar warfare
7477	Caribbean immigrants
7478	body switching
7479	cultural norms of be
7480	urban hunter-gathere
7481	globalization
7482	American civil war
7483	small farm
7484	bilingualism
7485	genetic syndrome
7486	environmental toxins
7487	Toronto
7488	photographic film
7489	cameras
7490	alien visitors
7491	human artifacts
7492	cyborg enhancements
7493	sexbots
7494	computerized surveil
7495	crime fighting
7496	Cameroon
7497	popular music indust
7498	computer simulations
7499	crfiticism
7500	Venezuela
7501	aliens on Earth
7502	networked computing
7503	Presidents
7504	Heinrich Steinfest
7505	stamps
7506	ecological disaster
7507	drought
7508	Clark Darlton
7509	on Japanese sf
7510	Barry N. Malzberg
7511	time perturbations
7514	encounter with Death
7515	magical realm
7516	libertarian
7517	alien technology
7518	FBI
7519	castles
7520	alien-human symbiosi
7521	Cyprus
7522	Arab states
7523	writers
7524	Zimbabwe
7525	fortune-telling
7526	science-fiction
7529	cross-species romanc
7530	new adult romance
7531	greed
7532	greek pantheon
7533	Iain M. Banks
7534	Klaus N. Frick
7535	faster than light tr
7536	skunks
7537	statistics
7538	john w. campbell
7539	Astounding Science F
7540	souls
7541	soft sf
7542	interstellar flight
7543	interstellar coloniz
7544	fables
7545	combat
7548	orbital military lau
7547	extrastellar travel
7549	space combat
7550	Norse Iceland
7551	tribal culture
7552	military hardware
7553	Phobos
7554	Oriental emperor
